chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,English Type
0.43758234,2147.7928028602073,1999.119343630916,4018.2342466632444,0.07143522204683836,-332.63373,-0.005309688,-0.0024528895,138.01865,-0.0084902495,0.0007857346,-28.145962,-0.009371719,0.0024060206,30.14094,-0.00832772,-0.0018210561,20.202621,-0.005473036,-0.0010368779,-0.8295971,-0.0017310939,0.0008022557,20.544794,0.0006323791,-0.00017664614,-1.3630604,0.00066298054,-0.00091431267,-3.5796108,-0.0013383637,-0.0018949739,-6.8906865,-0.0024410351,-0.0007387127,-16.349016,-0.00092219457,0.0011032675,0.63942224,-0.0015684881,-0.00019751837,-11.493529,-0.0029102454,-0.00027654064,0
0.45231998,3386.290560869478,3030.5199251832114,5988.194153245506,0.10516862642225554,-377.29123,0.0151716415,-0.0006087215,119.132195,0.00893094,-0.00088861375,-37.948784,-0.00432503,-0.0025427353,26.70672,0.0031181404,-0.0034614138,10.661066,0.006672036,0.00022780815,22.083479,0.0007061782,8.671976e-05,-22.08161,-0.0019168019,-0.0022553403,2.107837,0.00034386694,-0.00024035276,-4.591451,4.3308442e-05,4.3995497e-05,-10.283016,-0.001291924,-0.0039537176,-3.4704626,-0.002804913,-0.0014417409,-9.886516,-0.0009776772,0.0049295397,-6.5183854,0.00024377013,0.004987928,0
0.40895304,3370.8818422945164,3340.5045475267175,6107.249254408714,0.08837001282762989,-308.2126,4.86818e-06,-5.5831056e-06,107.57415,6.8731383e-06,-7.926621e-06,9.424692,6.879294e-06,-7.926401e-06,28.604246,6.8731383e-06,-7.922884e-06,9.135541,6.867862e-06,-7.918047e-06,12.832477,6.862586e-06,-7.911892e-06,-13.220704,6.85687e-06,-7.905076e-06,-3.8650625,6.8520335e-06,-7.896502e-06,-18.882034,6.8432396e-06,-7.884961e-06,0.55385154,6.8379636e-06,-7.877706e-06,-1.8892058,6.8309287e-06,-7.867593e-06,-8.96299,6.813561e-06,-7.85737e-06,1.0403374,6.8043278e-06,-7.841597e-06,0
0.4887812,2856.3766898729377,3739.420483797622,5893.89438250207,0.05417754150961341,-276.0987,0.09036016,-0.059497096,125.49922,0.0388471,-0.027562104,15.872579,0.0263339,-0.008174567,42.220184,0.021184633,-0.0028978754,8.129231,0.0040795505,-0.0028302677,27.476234,0.0062138354,-0.0049875313,-8.671657,-0.0026933136,0.002253391,10.314961,0.006694074,-0.006964654,-1.0558088,0.0004887531,-0.0021188618,5.345481,0.0020034797,-0.0018139827,-1.8378898,0.003115887,-0.0012992284,2.5796683,0.0072265803,-0.001511002,-3.5886834,0.0028338416,0.0009799119,0
0.4697023,3005.062531755799,3485.2576003889512,5965.609370735535,0.056150521343908744,-371.46918,-0.015060948,0.00013376593,111.42352,-0.022906935,-0.008475311,0.82349646,-0.002430871,-0.00088088855,16.707386,0.002910016,0.0048041297,7.0564036,-0.006000822,-0.0009454552,14.490645,-0.0013551704,0.004923058,-11.212715,-0.0026924026,0.0005901718,0.6579901,0.0005339764,0.001409079,-0.55646557,0.003436727,0.0020610497,-7.0484986,-0.0019534999,0.0006224713,5.9856567,-0.0023450034,0.00136312,-2.8638937,0.0015245237,-0.00010200203,-0.94495916,0.00018776098,-0.0011882192,1
0.43526316,3424.276973726866,3613.2266131461547,6744.816121180242,0.08763333138647837,-335.47815,-0.010639713,-0.0033037933,115.20892,-0.0045397896,0.0016073403,-25.898293,0.007374824,-4.0330233e-05,21.613964,0.0072527705,-0.0024808152,17.02035,-0.0010292529,0.0012002244,16.452618,-0.0024557868,-0.0029231322,-11.367295,-0.0033374024,-0.00014727653,12.334707,-0.004463995,-0.0042626136,-11.1318245,0.004877779,-0.0029787363,-7.633776,0.007370378,-0.00029238284,-6.814206,0.0026353744,0.0025816357,-0.7664959,0.00032733654,0.002892524,-1.9638242,0.0029212846,-0.00087958167,0
0.33228996,2110.7183041707053,1957.1280697154236,3914.3403151939656,0.13139820679229547,-343.40576,0.09620308,0.015509434,109.42667,0.009130456,0.0020324078,7.5433393,0.0018225155,-0.0010017983,24.635513,0.02307453,-0.010541737,-12.305931,-0.005988445,-0.0049038962,-2.6018186,0.021149104,-0.0049919947,-5.6748123,-0.0021851237,-0.009046836,1.863654,0.00017321612,-0.009389783,-8.415447,-0.0021515167,-0.0054805614,-11.650566,-0.011007854,0.0039306013,3.2845929,-0.0007119352,-0.0024931184,0.44347998,-0.0006312648,0.0048932903,-4.37086,0.0026666871,0.0017117846,0
0.40962175,1917.7998131726251,1843.0217900219961,3546.9633429453756,0.059213936053899886,-365.81448,0.054591846,-0.0035641317,136.13293,0.03220593,0.0003951249,-8.552378,-0.010905525,0.0035441054,20.510773,0.002901046,-0.0012396215,24.26602,0.004545074,-0.00071941194,-3.8727849,-0.0014925104,0.0019237056,-0.40416035,0.0037298577,-0.00015108529,-10.843219,-0.0013257137,-0.00036720294,-10.087646,-0.0028817207,0.0012343555,-1.2282399,-0.00088395603,0.00025913326,-9.872085,-0.005061775,-0.0004005334,-8.279398,-0.0019077011,0.00044880062,-5.647823,-0.0007734159,0.0003683439,0
0.37767267,3982.5881058180858,3692.156562338073,7379.1457391915,0.11254840056849967,-353.19955,-0.02899439,-0.0008400925,88.044975,-0.022464124,0.00554623,-10.842704,0.01623454,0.006077304,29.155415,0.0014389758,0.0055820546,0.60967845,-0.013514198,0.0028725797,7.0805492,0.011450567,0.0012042347,-22.066431,0.01366192,0.0031216557,-17.70325,0.011274322,0.0026520148,-12.869496,0.001754266,0.0021797372,-5.6493526,-0.007669389,0.0014782962,-13.198675,0.004217252,0.0013377479,-22.276224,0.011079368,0.0017374471,-14.863621,-0.0030820451,-0.000990887,0
0.3731062,3914.8959286791405,3067.089449776965,6773.945878757723,0.12878616550126598,-422.28125,0.0029094536,-6.2188265e-05,73.95639,0.0040116594,-8.8681736e-05,-17.952257,0.0037159792,-8.951258e-05,23.413216,0.003262379,-8.740806e-05,12.380258,0.0026956385,-8.0457205e-05,6.181979,0.0020578732,-7.031973e-05,-15.763668,0.0013811749,-6.267258e-05,0.41815928,0.0006883832,-6.5100205e-05,-25.284489,-4.955722e-07,-8.31521e-05,-22.748934,-0.0006609241,-0.0001168211,-4.9910774,-0.0012606592,-0.00015924155,-6.725315,-0.0017627884,-0.00019838518,-8.284163,-0.0021331836,-0.00022121603,0
0.48585594,4110.944401392409,3702.9050075016075,7432.364833641404,0.12748085555848956,-238.08365,0.059156813,-0.0046288637,99.40541,0.020419354,-0.004666,0.2073764,0.02653273,-0.0032062142,38.928444,0.016793197,-0.0030466167,2.3181746,0.004185322,-0.00044583305,42.213234,0.01573789,0.0006902593,1.1235693,0.0069869845,0.0036031057,-0.4784198,0.0017955214,0.0040165996,-11.096284,0.0014274582,0.00411169,5.6383038,0.009119103,0.002732717,-15.912499,-0.0037206495,0.0019508916,-1.8617147,0.0005442454,0.0016530346,5.5556273,-0.000989579,-8.1540624e-05,1
0.46569702,1604.3239396164633,1646.6153213884932,2912.2924092214857,0.05062646134977986,-363.67084,0.0067994716,-0.007032548,171.73792,-0.002028662,-0.003106361,-10.635402,-0.004346195,0.0006937613,13.604673,0.0074716173,-0.0032119397,16.664188,0.0018490116,-0.0011624076,1.3927174,-4.6131674e-05,-0.00214081,11.455712,0.005950848,-0.005920772,-9.544654,-0.00042356036,-0.0017499591,-6.302832,-0.0021500606,0.0016030673,0.53805393,0.0013550086,0.0008829999,-15.957054,-0.0015274115,0.0008712669,-4.9143267,0.0012728168,-0.000414004,-1.0172074,0.0037229047,-6.773053e-05,0
0.41371438,1602.2934086803962,1737.6778554445887,3069.881103515625,0.04709546485260772,-365.218,0.010589137,-0.00061694527,150.43575,0.010195335,0.0022231652,-4.629663,0.0034273681,0.0036432105,22.191349,0.0028197481,0.00027171706,20.032019,0.0033742667,-0.00047346138,-12.37606,0.00088929496,-0.00020519551,-4.7215376,-5.65478e-05,-0.0006600081,-12.954267,0.0016770958,0.0013897566,-13.283117,0.003119468,0.0029624903,0.394047,0.0033032813,0.0012494068,-3.5450664,0.0026870659,-0.00093233085,-3.729804,0.0029171943,-0.0016815144,-1.018327,0.002201633,-0.0021073504,0
0.4128449,2733.8350262696767,2392.917834480744,5059.729769875646,0.13990248892779245,-232.38498,-0.019227274,-0.011310664,71.175735,-0.02014438,-0.00420922,-8.0683,-0.008037149,-0.005953869,15.148227,-0.0063083335,-0.001904919,0.0030090478,-0.0039162543,-0.0009094326,3.5221825,-0.0030925076,0.0017598316,-10.654547,-0.007793719,0.0010377639,0.18129633,-0.0052274363,-0.00141642,-6.9848466,0.0017991661,-0.002529633,-0.5074069,-0.0037999656,-0.004177379,2.694703,-0.0047342856,0.0011611034,8.166687,0.0015399916,0.002706875,-4.9623866,0.0045317095,0.0012649865,1
0.48112482,2619.771461411726,3074.6398280756966,4807.696801262933,0.05940740485383343,-332.948,-3.43065e-05,0.0001240578,124.59599,-4.839253e-05,0.00017527632,17.685833,-4.817505e-05,0.00017479868,41.655373,-4.7796482e-05,0.00017402925,15.306189,-4.7285816e-05,0.0001729161,16.03163,-4.6597946e-05,0.00017150643,-5.7732644,-4.5790865e-05,0.00016979239,5.3596945,-4.483558e-05,0.00016776835,-7.323356,-4.3736924e-05,0.00016544638,0.98994035,-4.2503347e-05,0.00016283002,-1.4989959,-4.1141302e-05,0.00015992147,-5.9942565,-3.9646755e-05,0.00015673897,-0.20334265,-3.8039645e-05,0.00015326942,0
0.5043517,2506.4862213062916,3192.867833543455,5070.670353996535,0.054330673618152546,-342.5908,-0.02814674,-0.0018988234,141.93733,-0.029356793,-0.0025764876,10.330467,-0.013243474,-0.0021643378,25.859413,-0.00762013,-0.0011630686,18.878912,-0.007049753,-0.0007423805,19.36113,-0.004986466,-0.00055025396,0.35886046,-0.0038832792,-1.811199e-05,8.17297,-0.0034862268,0.00031520892,3.4910972,-0.0023128416,4.8005644e-05,-6.5977592,-0.001231686,-0.001133529,-10.555258,0.0003545777,-0.0012190113,-6.442336,0.0012165038,-0.0003874631,-2.309446,0.0013109203,0.00071265106,0
0.4165328,2890.615253017364,3047.4261962990436,5465.083724611825,0.07587044102459051,-280.614,0.0009893132,-0.0099155605,131.26007,-0.005579209,5.362234e-05,-11.871131,0.002961105,0.004548486,36.207767,0.0045960667,0.0001039161,7.980841,-0.0033412464,0.0019832484,15.561916,-0.0028828725,-0.00012394834,-15.448316,0.003929226,-0.0011696699,-7.8181396,0.008069059,-0.0019318648,-8.215053,-0.0020527416,0.0011462487,-3.6596978,-0.0012970596,-0.0014964297,-1.1095365,0.00016712544,-0.003003295,-6.80884,-0.0012606103,-0.0025980754,-4.4854155,0.00025342967,-0.0037829918,1
0.41509736,3334.6178618813396,3285.348177745899,5814.876432440647,0.09603555991427845,-295.5116,-0.0021218446,0.008674003,118.70277,-0.0028356905,0.011732791,-21.104706,-0.0024100898,0.010279982,19.822058,-0.0018911624,0.008292287,7.550808,-0.00144803,0.006229621,2.2203357,-0.00116387,0.0044590295,-21.527374,-0.0010104376,0.0031554033,8.263164,-0.0008933124,0.0023040292,-6.6262603,-0.00072877633,0.0017781804,7.6575217,-0.0004972773,0.0014323405,2.5859034,-0.00024215854,0.00116121,7.1879535,-2.534766e-05,0.00091088365,-1.5128192,0.000120159144,0.0006616927,1
0.51965284,2286.704671623812,3348.5064946190405,5021.210036432357,0.04018111184623475,-339.16086,-0.0029250241,-0.0036902134,143.13644,-0.0018408892,0.0029795954,18.577707,0.0017217441,-0.00087869575,32.710175,-0.002902626,-0.00063493184,31.96311,0.0016664838,0.00039022404,19.859503,0.0033321122,0.0019790027,-6.1399913,0.0012012552,0.0028637259,1.6706835,0.00069308054,-0.002159268,-5.7042007,-0.00022115161,0.0007212087,-0.26140812,0.0013105588,-0.00066516415,-2.3915355,0.0012346135,-0.0026613635,-1.6555486,0.0009106729,-0.0027804172,0.55892676,-0.00064221106,-0.003988562,0
0.531886,1971.9961711873823,3352.286311872849,4368.268079398213,0.021026906697638407,-329.51846,-0.00018259797,-0.006637955,139.14403,0.00092341047,-0.008973676,27.211252,0.002861727,-0.007576262,26.712873,0.0033313758,-0.005769042,17.768593,0.002002657,-0.004535274,29.498276,0.000641494,-0.0043570045,-2.1571517,0.00049400964,-0.0044916845,9.145975,0.0008820465,-0.0039731627,9.44983,0.0009837679,-0.0031939624,11.120724,0.0005851003,-0.0026291898,-7.4382133,0.00034726644,-0.0022947027,0.8059357,0.00023238252,-0.0016364335,4.670135,-0.00016703203,-0.00076128385,0
0.42437264,2613.8634201219916,2269.0837675571765,4429.610437355224,0.0908397804328778,-417.30545,5.2363722e-09,-1.8327304e-08,142.55896,-1.3090931e-08,-8.509105e-09,-18.078924,6.5454655e-09,-4.909099e-10,18.530878,-3.9272794e-09,3.109096e-09,21.40846,3.2727328e-09,-4.9909175e-09,-18.333136,-3.9272794e-09,1.3090931e-09,-2.5973191,-3.2727328e-09,4.909099e-10,1.9055278,-3.9272794e-09,-3.1909144e-09,-3.5450046,6.5454653e-10,6.5454653e-10,-0.6160004,-2.6181861e-09,-4.090916e-10,-6.982304,-9.818198e-10,-1.2272747e-09,0.7233436,-1.6363664e-09,-7.3636486e-10,1.8101597,1.800003e-09,9.613652e-10,0
0.4526116,3818.030565381938,3691.8862452035028,7150.389433655019,0.10381180798100582,-425.73648,-0.0018389154,-0.005999439,109.09783,0.0009678109,-0.0011726351,4.5253,0.0005367787,0.0018281719,15.485937,0.002055392,-0.0019219491,8.378995,0.004276866,-0.0008597718,19.961365,-0.0022120478,6.45708e-05,-20.00303,-0.00078968355,0.0015359138,-1.0875682,-0.0005340596,0.0028467814,-5.455439,0.0006767318,0.0016311904,-21.929855,0.002552239,5.9935723e-05,-2.7730246,-0.000730827,-0.00065887923,-4.4096546,0.0007352065,0.00143213,-16.880947,-0.0019948892,0.003322844,0
0.4223312,2900.768638679058,3062.8062402958585,5773.832731426887,0.07334610527183154,-435.51227,1.5994537e-08,3.9986343e-09,104.81372,-2.132605e-08,9.996586e-09,-0.5945818,-2.6657563e-09,-1.3328781e-09,16.611496,1.3328781e-09,-2.165927e-09,10.359446,-3.3321954e-09,1.6660977e-10,17.510569,0.0,-1.2495732e-09,-4.055506,-7.664049e-09,2.8323661e-09,-11.634681,7.664049e-09,2.165927e-09,-2.7714264,-1.3328781e-09,6.6643907e-10,-10.5131035,-6.6643907e-10,2.4991464e-10,-0.3848671,0.0,-1.2495732e-09,0.79051584,-1.3328781e-09,7.4974393e-10,-1.8576027,-2.3325368e-09,2.2908844e-09,0
0.40855977,3890.9007829581155,2805.4246912943117,6427.070244800693,0.13744761066375327,-392.17688,-0.012663861,0.0004940804,91.08808,-0.010847694,7.7047625e-05,-6.28245,0.0005449122,8.6355736e-05,29.963213,0.0034392218,0.0012939608,-14.800201,-5.8791735e-05,0.00073038175,14.638544,-0.0017063487,-0.0004363914,-6.7788095,0.00021512216,0.0012307604,-5.6379824,0.0023148386,0.0025205642,-2.5919652,0.0029373697,0.0005366756,-11.278229,0.003332117,-0.00043848524,-25.903881,0.00325475,0.0012753478,-6.9964566,0.0015496673,0.0021355895,2.9588132,0.0004497905,0.0017673329,0
0.42765734,3784.7042829174284,3468.73281297767,7096.7912107417305,0.11331587763738973,-378.4691,-0.02380835,-0.011641904,95.40044,-0.02317314,-0.010038067,-9.953533,-0.0074777217,-0.0037016529,15.966696,-7.860532e-05,-0.00226753,-10.966437,0.0023536913,-0.0006408847,8.949916,0.0025392137,-0.0012924813,-14.3397875,0.001001425,-0.0014749346,-1.188986,-0.0009452203,-0.0006421977,-5.4234915,5.278713e-05,0.0006207655,-4.583759,0.0023863516,0.0011888543,-12.0972395,0.0037846572,0.000674549,-13.173478,0.0040776725,0.0018367041,-10.144842,0.0037356806,0.0035427178,0
0.33080298,2610.6301767974223,3033.097455595913,4786.320305087761,0.06280226499201833,-302.46774,0.007952357,-0.001956986,131.46133,-0.003993529,-0.00045533443,-9.202379,-0.01184512,0.0011373082,24.566725,0.0075721466,-0.0008878646,11.31543,0.010368408,-0.00041125042,12.273637,-0.0014177869,0.00024565184,-22.851233,-0.0008408302,-0.002094343,6.349386,0.0035795048,-0.0014822875,-8.507179,0.0048252516,0.00054804713,-14.555826,0.0052899406,-0.001513275,-1.1413306,0.0051636826,-0.0038207495,-15.880476,0.003022825,-0.0010786391,-7.62269,0.0035365026,0.0012468119,0
0.48619702,2738.2265937196184,2908.6852766579846,4989.675328043371,0.07533873918163986,-357.2224,-0.00084630144,0.011626976,101.38315,-0.00093689427,0.014923861,7.1835647,-0.00041221315,0.011225111,43.27905,-0.00010139588,0.0072389585,15.3642435,-0.00018581786,0.004480385,19.361929,-0.00039664755,0.0032081425,-0.35664114,-0.00036970325,0.002700796,4.6361284,-5.513427e-05,0.002180066,1.4336157,0.0002808934,0.0014294946,-17.050848,0.00039474186,0.0006980496,3.1954157,0.00030148687,0.00024883114,-3.7920513,0.0001699064,9.908467e-05,-6.443344,8.526853e-05,9.8328615e-05,0
0.45802775,1796.6320678163045,1723.0971097719046,3374.0335281108773,0.06004795070589178,-297.18274,-0.005615021,-0.003202626,147.09824,-0.002753597,-0.004061343,-6.527363,0.004299902,-0.0043899473,37.577854,0.0025945865,-0.0037157196,25.447414,-0.002256294,0.00031805606,-4.6167336,-0.0020392162,0.0020384726,10.188816,-0.00060919963,0.00067840354,-4.0209303,0.0003207872,0.0013825106,-2.429809,0.0021055182,0.001221705,-2.1330395,0.0021013622,-0.0013695587,-20.957266,0.0038356602,-0.00119377,-10.017424,0.0071148383,-0.0001734597,-2.4093554,0.0040885573,-0.0011914802,0
0.51215047,2644.46880755748,3563.81496016183,5903.997502561476,0.05060356226799853,-366.956,-0.027756732,0.00059821847,129.69601,-0.019543385,0.0014251631,21.77927,0.0054060654,0.0010167715,36.531895,0.0024613054,0.0005204811,31.066395,-0.00022803314,3.0356865e-05,21.06062,-4.0527062e-05,-0.00015899305,2.2182918,0.0010831892,0.0010290589,7.966367,0.0022728476,-0.0006217285,4.009225,-0.0006096292,0.00044029183,1.022441,-0.0015996733,1.675314e-05,-1.8641368,-0.0023487825,0.0019320934,-2.2332127,7.220863e-06,-0.0007669484,-6.088119,-0.0014557571,-0.0010297635,0
0.4071419,3708.0500636517204,4046.7387673448325,7442.579927380453,0.090825745162594,-352.48218,0.014259867,-0.0028386489,110.618126,0.0034877227,0.004169987,12.617528,0.002115369,0.00019376542,27.680124,0.00066634314,0.00020329255,-9.100551,0.0018648764,0.0011212834,1.0777059,-9.116159e-05,0.0014890158,-7.910815,-0.002387879,0.0004089308,-16.048384,-0.0035652183,0.0010520953,-13.639579,-0.0052588093,-0.0011304788,-5.7793684,-0.0043541994,-0.0007437734,-12.791416,-0.0021979928,0.0017599725,-7.894374,0.0011173408,0.0017136404,-9.289573,0.0004918218,0.0011231253,0
0.58067334,2393.343567602845,2755.8747615017737,4458.467064034257,0.04556182544667435,-348.81754,-0.020584658,0.008032862,112.87417,-0.019195937,0.0076275263,-10.071883,-0.004337581,0.00041434378,37.175945,0.00016043811,-0.0027256957,12.163866,0.00037276413,-0.00031696982,18.305256,0.00069668074,0.0019889714,-2.9724653,-0.0007489819,0.001353372,2.597415,-0.0007104226,2.0884978e-05,2.7331345,0.0018752997,-0.0005009454,4.5969424,0.0035995687,-0.0002627692,5.294192,0.004085377,-8.427998e-05,2.534819,0.0044624144,-0.0010893297,8.438735,0.004954167,-0.0022952168,0
0.39992937,2620.6426224311913,2564.976701081339,4658.460474645576,0.07375906879374286,-395.8887,1.3467599e-08,-1.4730186e-09,106.35504,-2.0201398e-08,-3.3668996e-09,10.950222,-8.417249e-10,0.0,38.53499,-1.6834498e-09,8.417249e-10,30.471346,0.0,-1.7886654e-09,22.311905,1.6834498e-09,-2.4199591e-09,-7.7705398,3.787762e-09,-1.1573718e-09,0.63921136,-9.6798365e-09,-1.8412732e-09,-1.7876128,5.471212e-09,-2.209528e-09,-10.900284,-8.417249e-10,-1.5782342e-09,-7.3159823,4.2086246e-09,9.469405e-10,-11.0062475,-1.6834498e-09,-2.735606e-09,-2.2246814,-1.2625874e-09,-3.6825465e-10,0
0.43716216,4319.272344291663,3724.2389470142666,8038.37149963921,0.14648890177740723,-382.77237,-0.00012378997,0.0011858027,91.35963,0.0069212634,-0.00090873544,-29.270384,0.0035129162,-0.0009081168,17.854635,0.00044352715,0.0015692669,3.3917336,0.0050865323,0.0020045333,-4.144122,0.0022050543,0.0025242534,-30.362167,-3.8008072e-06,-0.0007426214,-0.9430146,-0.0012981506,-0.0002263961,-15.121939,-0.0019372151,0.0011572598,-8.645982,-0.0017016226,0.0012258122,-13.672281,-0.0030310391,0.00025398505,-8.3972,-0.0005140615,-0.0018586153,-15.4131365,-0.001580056,-0.0016260528,0
0.41631615,2474.7255475635193,3382.9591251981124,4915.4291023427095,0.04786000626023453,-296.83832,-0.009439884,-0.009019514,133.82478,-0.009305562,0.005937409,21.174032,-0.003992519,0.010444506,41.266373,0.002461516,-0.006332789,7.1266947,0.0060647125,-0.0048351693,26.643604,0.0035062197,-0.00029011635,-16.799559,0.0045169494,0.0002552317,-0.49993607,0.0067985835,0.0010664518,7.5571027,0.0026352091,-0.0017264967,-5.0383077,-0.0029464692,0.000113598464,-3.4621832,-0.0033184683,0.006356154,-0.8120839,-0.004489755,-0.0010692951,0.14558327,-0.0035030444,-0.005622108,0
0.44829395,1683.104829967177,1863.042186457744,2942.168794698383,0.0492948083969169,-364.86264,-0.03726841,0.00172678,151.1041,-0.027761359,0.0018346522,2.2419994,0.006050546,0.00079825544,31.114523,0.0048871585,1.2242511e-05,24.977474,-0.007285356,-0.0011266947,2.866982,-0.0045942958,-0.0020209185,24.781923,0.00046805007,-0.0010131615,2.9464133,0.0016172023,0.0004435462,-17.564356,0.0048498423,6.884722e-05,-1.463898,0.003617049,-0.00015675461,1.507548,-0.0041834535,0.0010030097,0.93608004,-0.005128693,0.00043429085,-1.2167914,0.003234487,-0.0016138201,0
0.46178308,1556.6951018228517,1596.5733045533232,2938.3100456046272,0.046604909479715455,-326.01904,-0.0010926471,-0.004128236,186.42247,0.010897937,-0.0011673422,-23.037392,0.012131879,0.0042371587,14.088338,-0.0027176589,0.003717667,18.63191,0.0015072488,0.0030644808,-14.12673,0.0025334093,0.0034009188,3.9030492,-0.005472479,0.0033662273,-4.2575464,-2.7924541e-05,0.0035404174,-4.9247947,0.0058861123,-3.841362e-05,7.9846854,0.0025156934,-0.0043319855,-6.5339026,-0.0018931464,-0.0017693299,-9.498158,-0.0012600828,0.002083138,-1.3945394,0.0016197688,0.0013310197,0
0.48624885,3000.2383369646354,3172.6199614027737,5490.158850895101,0.08075203682813158,-322.41168,-0.0008804449,0.0013266542,110.74412,4.8792344e-06,0.00020498039,11.276274,0.0014082788,-0.00018026361,44.454796,2.9154638e-05,0.0012358864,10.3112,-0.0011374657,0.00073585735,17.92722,-0.0006575599,0.0005207735,-0.7075557,-0.0016993684,0.0002816237,5.859419,-0.0004609349,2.7313585e-05,-4.373084,0.0017551454,0.0014488271,0.83271974,-0.00062260334,0.00154216,1.8240464,8.260481e-05,0.0004922146,-4.386854,0.0015760055,0.0011319908,-6.5227113,-0.002310604,0.00067853957,0
0.36607608,1634.7766855380248,1663.6737121666565,3162.6959549753287,0.04754266618928273,-326.6686,-0.026822494,-0.010904083,158.78679,-0.03335622,0.0030199343,-23.748177,-0.019741507,0.01612003,18.541636,-0.005185878,0.00029770026,21.9151,0.004118496,-0.005538344,-9.046859,0.009494212,-0.00015824167,-5.450469,0.0049991454,-0.0009327546,-22.846672,-0.0040692664,0.00041549755,-13.91025,-0.0023704253,0.0031910078,-2.4361048,0.0055093346,0.001255895,-20.007624,0.009044788,-0.0018421907,-12.054165,0.008537936,-0.0033944377,-2.4924881,0.007216644,-0.0026906952,1
0.44162872,1939.0609686967998,2077.741982666685,3476.2469232476055,0.05648153140604546,-389.73944,-0.029941836,-0.0076533146,129.17157,-0.033531684,-0.0047261477,-1.043164,-0.018869784,0.0025646917,7.177698,-0.01203883,0.0012434601,21.65278,-0.00921648,-0.0011879709,10.233175,-0.0047131972,-0.00028223704,4.7661467,-0.00060436997,0.00033723333,-5.5624213,0.0017003686,2.8684597e-05,-3.0405645,0.0031074525,2.748841e-05,-5.7583027,0.0035912595,0.00045633482,-15.9841585,0.003205786,0.0009024228,-7.7732944,0.0027262953,0.0007248445,-9.570679,0.002566894,0.00051230344,0
0.5363316,2610.8353394210058,3068.6272353196428,4895.2260535160285,0.05706874784557049,-344.16205,0.007434044,0.0038014997,130.73495,-0.007463822,0.0022458576,18.886204,-0.010776065,-0.0035428691,43.259865,0.012108981,-0.0042048525,12.616522,0.0074438276,0.0004248592,32.325478,-0.0047126296,0.0010814366,-1.3477641,-0.001698168,-0.0023390686,-0.075240634,-0.0016374284,-0.0022159943,3.0601466,-0.0032165404,-0.00012422421,0.60920334,-0.0022982436,0.0014591726,3.0999336,0.00019842935,0.0031675212,2.95659,-0.0014084547,0.0014267678,-1.9703379,-0.008447215,-0.0014398803,0
0.40946594,3982.9885935471193,4066.522586441925,7459.141556629907,0.0871533861891457,-335.46384,0.0147071285,-0.00077703083,79.589676,0.006103844,-0.0012316871,7.427343,-0.0013960279,-0.00048796946,33.23998,0.0048406706,0.0012554444,2.7605934,-0.0031598487,0.0017447795,-6.9057307,-0.005516176,0.0007515175,-1.3239026,-0.000878196,0.00090530916,-0.7046453,-0.0045363875,0.0015715724,-1.5831684,-0.00058897136,0.00094023533,4.9528785,0.002721914,0.00069168955,-11.826029,-0.0020544415,0.0008126886,5.583188,0.001580163,-8.7679466e-05,-14.905653,0.0038305204,-0.00026382098,0
0.5044832,1961.8674243597418,1955.9881297165252,3672.123904344512,0.06302003089272874,-339.6012,0.078829125,-0.001777694,149.74413,0.059224438,-0.0014531468,-6.282121,0.004019548,-0.0012662024,40.488922,0.009767097,-0.0022591888,17.514105,0.0059083346,-0.001998176,-6.4422536,-0.0004292635,-0.0015779248,18.875463,0.0079455795,0.00018109292,-6.121087,0.0023571635,0.0019268433,-5.987699,-0.00087265956,6.063729e-05,4.8063197,0.00158382,-0.0012482492,-10.872877,-0.002970914,0.0004523576,-0.6019872,-0.0007930556,0.001328784,0.3631117,0.00024789706,0.00075284776,0
0.44399083,1865.9171758204452,2216.363165283951,3210.883968288384,0.05315283690318861,-407.04477,-0.004260907,-0.00093725557,115.70016,0.0011243788,-0.0007436,9.133976,0.002858003,0.00020831697,12.477757,-0.005046795,0.00020525778,23.507904,-0.0022202553,-0.0011547852,4.466159,0.002021698,-0.0024722624,-2.1066947,0.00017560551,-0.0021837174,-4.1208,0.0003519439,-0.0015907014,-7.8337345,-0.00027708535,-0.0015714142,-8.973926,-0.0014385594,-0.00031482644,-10.526109,-0.0014166635,0.000998527,-11.516162,-0.0017673342,0.00033287177,-9.555856,0.00026482606,-2.1897114e-05,0
0.4867476,2945.1451553270986,3291.958902077591,5451.333904109589,0.07179473798651881,-302.27487,0.003350391,-0.036620688,121.72308,0.0121561,0.0036670032,0.6649265,-0.009255054,0.010569039,45.22483,-0.008261394,-0.010652771,-2.2871096,-0.0024556366,0.0074716033,32.098347,-0.007290754,-0.0036563776,-1.3230672,0.009243331,0.0040718485,5.52182,-0.0048862114,0.0030814603,1.85632,0.0032434883,0.0036914642,3.1214044,0.00547557,0.0017158336,-2.4477453,-0.005503918,-0.0064328494,-2.1254616,0.003871392,0.002448976,-1.9505249,0.004741698,0.0049358495,1
