chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,mfcc,zero_crossing_rate,English Type
0.4482578,3973.616855979026,3355.7656491487414,7030.372742111309,-19.329168,0.1370491007105518,0
0.46418765,4822.778882649666,4243.454624942635,9178.585841737944,-10.786179,0.13273254847916177,1
0.49415734,3475.635185194771,3747.6814430881864,6697.123591807665,-3.8048007,0.07164948238349976,0
0.46886808,2418.7887880627754,2805.571844801802,4198.750693917894,-6.792835,0.0600883941098103,1
0.46004885,1379.6780290337906,1587.6535728003807,2618.0657036870502,-8.503117,0.03793318766355463,0
0.46681973,1555.5212610242947,1573.869869291545,2960.7262857923183,-8.454276,0.049058581420915494,0
0.3817964,1618.7013242519806,1890.968887640348,3197.8675224367253,-17.102013,0.03987160098199059,0
0.42246658,4065.2254013249176,3628.5382836701774,7294.0736816725175,-9.943851,0.13067616944448146,0
0.43451208,3608.768859285632,3078.7054349935756,6180.0744162110395,-13.376,0.11666353078685639,0
0.4897866,3358.409029278597,3695.3347831751958,6506.161754757332,-10.497172,0.08334129306595388,0
0.4538881,1816.9766086664365,1838.8737313460747,3330.6024772868827,-14.075589,0.057267033329796393,0
0.47834465,2479.0206145318334,2653.452199735563,4310.828237869033,-2.3960748,0.06847918731981906,0
0.44542396,3706.454081865865,3032.49684081258,5965.926123813809,-12.608139,0.13047805439802446,0
0.39548865,3844.378032233877,3631.2510694432967,7289.22281222065,-19.922766,0.1116478963456658,0
0.40628248,1774.9964120600823,1826.9723164889826,3237.8154207067173,-13.616852,0.0542336262773802,0
0.4233921,1844.807606033965,1846.882382101658,3326.544213239234,-13.475084,0.05268278004888628,0
0.4577521,1708.5973873718726,1753.7058209796426,3197.8269373649136,-9.297726,0.047975838064057794,1
0.4767757,4360.623524480432,3888.981076879642,8148.486556649766,-13.250836,0.12883982298067434,0
0.40384418,3841.1800098490494,3397.480285488141,6583.388126965946,-17.120262,0.11391893299989579,1
0.39525157,3645.746715070754,3472.4525840991623,6591.024288054436,-18.794561,0.11716462226760356,0
0.4434612,4335.867564903194,4054.0920488966435,8522.914325642922,-20.36987,0.12464805130062948,0
0.45096794,3277.962025488936,3184.0398464270006,6206.799930695564,-17.692875,0.09677605149586715,0
0.5082074,2509.8331611102653,2882.3176098316458,4591.297330686137,-6.4992833,0.06193608529554143,1
0.45350942,3411.6835376794593,3955.3853332935955,6940.162621474848,-7.3636975,0.07751171316377886,0
0.44399083,1865.9171758204452,2216.363165283951,3210.883968288384,-16.422337,0.05315283690318861,0
0.33824763,2429.6807330844226,2288.7157836725078,4551.246718109631,-10.98824,0.1332588804452304,0
0.49728143,2320.7735773078984,1877.08709883943,4157.972803655661,-11.751829,0.08031945110222243,0
0.41209322,3335.9430234907686,3580.8827964991574,6545.174464257316,-10.56087,0.08348101732446819,0
0.44212887,5457.250861592542,4124.840713405688,10217.382535067472,-10.663839,0.16053263502370643,0
0.4052873,3402.3588187258456,2959.6436472890023,6011.739460186007,-16.119621,0.1102570892785778,1
0.46908045,1421.5105301629574,1664.2179760073454,2657.340124743757,-6.687448,0.04052997668193877,0
0.47830245,3290.7801431871517,3041.4718268815104,5916.189211351968,-7.946958,0.09169315187569609,1
0.5486306,3432.2438356421017,3402.5243417037727,6688.922475106686,-8.933869,0.08936028133396554,0
0.44748506,2018.317515801746,1874.7625771633823,3670.244151499861,-12.834378,0.06560663067503665,0
0.53795743,2571.135313478907,3319.8265996320683,5269.683810438531,-4.503932,0.053286723984946306,0
0.42899886,2096.5346250796997,2192.971217691271,3962.052430375189,-15.300463,0.06072842485438956,0
0.45740512,2888.639105450565,3044.4931608904053,5117.995932667526,-7.985506,0.0704552290561127,0
0.3854797,1936.158937014279,1925.877133942784,3529.037357908901,-10.371632,0.061694974905129145,0
0.48954096,1433.172722067926,1602.2798811145099,2785.551840572034,-7.718619,0.04262761827895,0
0.43702632,3266.4700250403394,3048.7616388650827,5934.778044607519,-13.243212,0.0960150054744853,0
0.49791697,2869.562102860913,2986.0624859669224,5252.011282381549,-8.17966,0.08039516577046844,0
0.36524528,1839.1739067333428,1745.4259076159904,3238.185154466324,-15.16842,0.06271479537189474,0
0.48585594,4110.944401392409,3702.9050075016075,7432.364833641404,-4.1054883,0.12748085555848956,1
0.4395297,2208.6657240909453,2012.1346043663314,4010.2840228672444,-7.7688127,0.06227042885280633,0
0.39343828,1912.9448824417502,1874.1607139060088,3592.883875077379,-14.19476,0.06235362438808798,0
0.4745764,3267.804843384741,3556.5505656144833,6611.870956420898,-12.5687,0.0703273612685815,0
0.5307215,2310.3271296172766,3124.8159002766074,4273.495003172588,-10.220858,0.042720090856421526,0
0.4887867,2879.4266552802887,3136.0140230651655,5346.259164119112,-7.6674566,0.06700474875940714,0
0.4403388,2900.176923498562,3134.2512004704536,5279.848345588235,-10.422537,0.09532772292590505,1
0.42766964,3710.272908483072,3316.917405616251,6630.00878460331,-20.162052,0.12214518684186003,0
0.4130235,2892.610252501059,3309.3736236742234,5551.850831170748,-9.807637,0.07077816904981785,0
0.4718709,1979.6446814658505,1791.377578045659,3550.5735663618148,-9.300676,0.07205561300700908,0
0.44646198,3157.8266854097287,3312.511484534937,5869.7288002692485,-8.203489,0.08236636868822282,0
0.45431373,3944.0940494835827,3834.5550349005875,7614.823406614861,-14.965984,0.10726218112535196,0
0.47902384,3060.557884487026,3031.228169644602,5840.883357100364,-12.405032,0.07218762035111419,0
0.4240259,4163.038551211829,3604.786184330147,7616.696489091849,-24.044712,0.13163614163614162,1
0.48684138,1641.205450326363,1811.9256566355116,3206.5222124834363,-6.6340795,0.04291047490845573,0
0.48707467,3821.665549147744,3671.432584714669,7430.863229851973,-15.965125,0.11062369236989462,0
0.52032286,2281.2364385620526,3242.363175069301,4776.298781695721,-4.7655907,0.03405483623278507,1
0.33109194,3078.617195770704,3072.2062463358257,5478.387837298835,-19.577728,0.0815519499204294,0
0.42873242,6426.367849664579,5101.868283224015,12229.085332697088,-25.614784,0.21570515099979384,0
0.3905485,1841.3991933530854,1774.5573911965482,3476.485913288344,-10.061729,0.053934182173988154,0
0.4954757,2949.149356497243,3583.8854960792883,6374.803539591098,-9.265425,0.06551937059227361,0
0.3888342,2335.8207478285044,1800.2865266716158,4115.750767851253,-14.334862,0.08721490495934521,1
0.45407063,2761.3470248823596,3432.279581584078,5892.318498556187,-17.085718,0.0633618688926889,0
0.41543883,1886.2399117551774,1742.875599045455,3421.2975039724574,-10.842091,0.060784674447305606,0
0.54154164,2592.5525650891796,2935.5365416063055,4859.8886062849815,-5.279283,0.05805370821628818,0
0.49406123,3336.6303711718924,3837.096885617035,7501.462360963983,-10.259699,0.07309659546717082,0
0.43491063,1781.4333227022178,1887.45134223099,3369.9308153609154,-13.874852,0.053737644526048414,0
0.43007424,1432.0736680616355,1802.6530896199465,3015.2081322709964,-8.651862,0.0307465311445987,1
0.5039263,3989.5485818370576,2910.0728287223064,6676.167601142377,-12.350031,0.12859014772957236,0
0.4873997,2792.7471487894645,3203.9503344943423,5268.162560096154,-9.287255,0.06529932618821509,0
0.4822133,4307.553465003793,4432.826808728699,8715.4443359375,-9.239463,0.08315238752505834,0
0.4064884,2086.3627665279228,1958.9196720400212,3625.343340065336,-18.914822,0.07130370786888499,0
0.48598024,3540.7311091463703,3386.7614890968,6450.579972327603,-13.968317,0.10423487463880418,0
0.5242132,2982.5751748995044,3039.830883559924,5681.915449965847,-10.265155,0.08487738993593795,0
0.44071832,1771.6349787272593,1797.3266632359453,3397.8429703411407,-7.7060146,0.058367411594644654,0
0.3984739,2980.315515664653,2836.130671300753,5183.166139879473,-14.630767,0.08625778210555263,0
0.35595524,1737.3752127064283,1660.5063676519458,3159.12438568847,-16.613205,0.04988144011718463,1
0.31093597,2019.1716669086186,2284.672154824447,3878.216015625,-15.70043,0.1310448202137998,0
0.45679724,4391.329649366288,3993.1412528773362,8647.34493127936,-15.099119,0.10780500730337154,0
0.37445283,3341.0615059469455,3591.827405709244,6756.470283514039,-21.624794,0.08770609539044164,0
0.52371883,3476.308479041859,3660.6605667741924,6682.177973338092,-8.094718,0.07548878605275716,1
0.36851573,2973.065841294635,3339.1939884696467,5447.694396972656,-10.594784,0.0740268160835763,0
0.47445554,4080.5961970467088,3560.9856927060805,7507.721840312815,-17.179457,0.14234789980573462,1
0.522817,2242.890845036751,2799.942065910254,4266.292077060043,-7.618533,0.04224550308162693,0
0.45971337,3945.0521482741033,3648.85525919684,7325.15000987139,-11.078117,0.09392046028198683,1
0.48201877,4966.991743484812,4138.15547709651,9305.874236642498,-9.247748,0.15245221204920323,0
0.4027531,5045.106994704084,3713.556170961817,8768.193253226902,-23.224335,0.16026679201701385,0
0.48157626,2485.5521126027784,2770.6236310339805,4699.229345754686,-6.5694337,0.06252276553000645,1
0.40098283,2114.5251539466203,1875.3971015519023,3836.8679406235196,-13.07933,0.07488647630218992,0
0.52115697,3416.2219543440174,3798.462417178403,7197.324181333813,-8.799659,0.09953020969988677,0
0.37463441,3234.834330081711,2855.2553730666095,5505.82318525011,-15.193935,0.09976929641114396,0
0.39669254,1665.1636862005353,1662.2524531733563,2975.5260467529297,-13.298758,0.054694773163895184,0
0.44785538,4385.587175076647,3884.8444587349586,8003.728725276349,-16.174667,0.136614946312229,0
0.4208222,3650.948049934683,3066.6774778543195,6953.915571144498,-19.981287,0.10759608373840035,0
0.43038052,3510.373532347442,2964.2204773324274,6073.66512522978,-10.077604,0.10844881162341478,0
0.4371846,3058.3170063436223,3298.305092481786,5802.59067087411,-10.766094,0.07236910151283019,0
0.5065607,3341.9744691764054,3275.60871582923,6526.101944084701,-7.97738,0.08489883789899169,0
0.5176794,2798.994537708335,3280.4737799194245,5533.830957570787,-6.0065665,0.051956941155836184,0
0.45017666,1956.500190980995,1691.1782502236047,3523.5343131744603,-7.9839506,0.0703846392273936,0
0.3529242,3964.834728342587,3427.0492591963853,7075.119033441311,-18.97547,0.11669458732002284,0
0.4259762,1810.4779634894294,1631.9365263871312,3279.7370008165085,-9.269065,0.06102826118570945,0
0.46489605,4329.892683595898,3359.0192708101777,7717.665640024038,-14.702595,0.15211086192718848,1
0.44850767,3778.8261567165428,3390.74189767506,6622.733664054601,-13.470326,0.1166825213401842,0
0.39244023,2233.260555032673,2336.2416572434267,4202.108955273997,-12.057166,0.07027027659201217,0
0.47961512,2272.105472894926,2575.9985432911026,3996.4812152426694,-13.317684,0.06241746895365269,0
0.44712576,3620.150667338695,3232.1062908932977,6656.964111328125,-10.08262,0.11374804286794082,0
0.4566679,2203.287923051566,1823.485637599645,3778.916452891791,-9.19381,0.08142674759234816,0
0.47055525,5212.54770832803,4199.329093095044,9228.008116488327,-15.573839,0.1829193202572858,0
0.4165973,2806.138068762518,3127.445093383182,5157.986638901881,-8.08617,0.07065461342735861,0
0.47268263,1857.77892965136,2009.5910695808004,3642.693060387674,-10.197715,0.05503673349171787,0
0.3721697,3602.845389574092,3313.0001843435857,6487.426868283371,-15.788284,0.10934116096581083,1
0.4933928,3288.5096080351036,3589.858367771383,6270.227341271153,-5.7469225,0.08142829562637677,0
0.38856325,2937.01925300824,3173.0034511602057,5672.730347457205,-10.549085,0.07659676184698933,0
0.5299051,4767.425498364147,4846.6432452578065,10555.468505859375,-6.407852,0.10969050138573948,1
0.42854986,2981.241180939992,3009.9234146667422,5565.986419392523,-10.078069,0.08038606442923309,1
0.5008057,3220.1077286871528,3537.382516454793,6145.21908258556,-3.6402159,0.06581141156147119,0
0.41548023,2389.9685993032335,2287.1609238163996,4218.148165572062,-13.692557,0.06864400533462017,1
0.48191562,1771.5633477716967,1826.0376309087774,3280.242245085995,-11.641781,0.052072768501339926,0
0.5262618,2377.7219120805244,3239.8819328314025,4756.288678907528,-7.0510745,0.04890463077393168,0
0.39136004,2064.5363780919774,2628.2837903740983,3758.0722709268634,-12.909473,0.05056801087526261,0
0.4593588,2044.0709292959327,1917.1523851918037,3719.8230700900226,-11.353041,0.06815546028564129,0
0.5236763,3110.6279902516562,3072.207612600908,5869.745735847513,-6.6731544,0.08117704091526082,1
0.42534235,3826.923751791333,3386.4745711044625,6962.250548763218,-19.703543,0.11460468175185483,0
0.38428578,3219.478807408674,3210.638251284256,5824.607938162407,-13.357014,0.10253065748327593,1
0.38218856,2490.7958452469957,2368.2900163862855,4298.137832020357,-13.583281,0.07428336197836637,1
0.5177561,3136.9244401809106,3791.125613701593,6314.668606575463,-3.3973687,0.05052084252721389,0
0.37102285,1633.6425522866512,1746.544796929594,3167.257783348881,-13.885369,0.0479655328798186,1
0.59559524,2209.529993781395,3012.562566898053,3979.301206527218,-3.6217124,0.0385749379116726,0
0.39430135,3359.321429677942,3544.88422416895,6723.071003956668,-15.9878435,0.07659550359787431,0
0.37243876,1844.8848966059024,1885.5792494765014,3480.92230719489,-13.432338,0.056524933734755166,0
0.47479594,1772.9318984225895,1922.01140205672,3446.815926446481,-9.82574,0.05171280136238709,0
0.43262026,2154.9999306281916,3023.887886223495,4562.150221604567,-8.623424,0.042434329653717406,0
0.43228126,3288.3983094394953,3198.396208811856,6088.428476202184,-15.295361,0.09976077897246798,0
0.53621596,5079.346975521698,4590.87576709122,10378.713108711092,-9.975276,0.1383494065171084,0
0.42465857,1868.2729882279796,2272.8168214591915,3159.7686538581793,-16.685526,0.054232989510628334,0
0.5031257,3866.873845653975,3664.8785911888476,7350.122734138973,-6.817129,0.09162325864384022,0
0.4165328,2890.615253017364,3047.4261962990436,5465.083724611825,-7.89348,0.07587044102459051,1
0.4199151,4173.529492168786,3588.018380318251,7496.208171342209,-12.650065,0.121790043498831,0
0.3871815,1454.3098021171852,1522.8772362612162,2936.310331700212,-9.865015,0.03897769761657689,1
0.34412885,2063.7489479285086,2312.325603073876,4169.428916474129,-9.702239,0.09751034358697608,0
0.58400667,4249.126170554883,4204.052306843819,8255.98650170257,-8.42164,0.12168764259954368,1
0.51300955,1648.849922884453,2096.0130044418183,3554.7556284311654,-6.5183473,0.056911415788966815,1
0.55474466,4067.595266868123,4308.390555631277,8423.2246300033,-7.5498176,0.0750625787200782,1
0.45678324,2579.3832740752614,3208.96079141163,4753.009616845624,-8.625481,0.05980869567347919,1
0.46508935,2703.0500090760097,3397.4833304555345,5038.354074473289,-9.228754,0.06247316594396525,0
0.3649941,2282.5212090730724,2337.3353730205163,4571.712742494733,-5.7635903,0.1031557916549891,0
0.4349064,2372.996438593802,2010.264770908739,4012.3712034869395,-7.671154,0.0826794696850319,0
0.44480056,1789.0555312983013,1695.8174120637036,3254.150814398505,-11.526178,0.059800204234699346,0
0.32904482,2211.572434745073,2670.4887738032116,4245.536994485294,-14.374019,0.046456257169534484,0
0.45714635,3370.822148368546,3120.826139495351,6138.226452666565,-10.967822,0.08938545980739483,1
0.41002178,2998.399406810325,2736.631077278479,5176.832502161561,-13.014158,0.0948419804586619,1
0.4234131,1535.1853209115427,1582.4629993064382,2981.668215613383,-10.771204,0.045395603098736394,0
0.490224,2726.8228676956796,3460.637400340831,5238.670444542254,-8.32531,0.0635494490754048,1
0.44014314,3433.3418544209894,3038.6113869170117,5758.046455617331,-8.239569,0.10749830577863631,0
0.3310807,2293.8080947490776,1840.6260907143699,3891.878275130049,-19.413027,0.08055091586478193,0
0.4897885,1178.169902478602,1415.7357599352863,2265.778560391636,-7.6765175,0.028397575666125968,0
0.37519616,3862.0001004031997,3706.3968076609203,7056.100521131293,-12.916842,0.10894751371181578,0
0.45522937,2469.596070791239,2893.8109076094343,4898.131541889676,-6.9085393,0.05156001553475903,0
0.44002467,1666.0117938361802,1575.2350372016062,3118.6696070732237,-11.331217,0.048556128016390455,0
0.38969812,3663.1360506289657,3335.343351216551,6592.934680953399,-14.2065935,0.10745623602155696,0
0.36537218,3318.767312025775,2969.122369395485,5828.5458984375,-19.0684,0.09846047295108519,0
0.36362556,1676.1030758365584,1699.3101526763842,3180.845890448695,-11.618292,0.04980251959740173,0
0.41100588,3488.5749681813227,4014.542546715985,7535.459040269829,-16.83634,0.0784247439322781,0
0.47699717,3442.196164371911,3721.7179766203576,6848.598793303349,-6.84173,0.07736816904716734,0
0.3913574,2550.5182415074105,2200.182187333167,4422.1057991833795,-14.209658,0.06718242711434587,0
0.5029094,2686.5615103182695,3061.2796123210583,4999.470192290343,-3.7108479,0.05990980764900263,0
0.56409675,2276.745535790919,2954.3359017334114,4325.770601757746,-7.681057,0.04413554672125611,0
0.47840464,3472.647367758138,3474.459447188564,6893.9378004807695,-9.901385,0.08266277232842582,1
0.44447425,3617.7070135860995,3762.5749458745827,7044.508791261258,-10.210282,0.08824849806975432,0
0.49596724,2043.7690497813137,2634.7731613672945,3760.4058007921794,-6.4166036,0.045986737168286454,0
0.39618868,3534.872268828742,3552.0103136870775,6647.290148542601,-14.929323,0.09878793610119684,1
0.5119443,1821.6025450691573,1923.9995338507813,3441.624009552725,-10.4513235,0.0572619930391475,0
0.33260104,2505.060413588467,2873.401081753246,4493.158775266673,-17.028082,0.06717177704116187,0
0.36612248,3908.557913297375,3545.545468471309,7100.909565770349,-17.465923,0.1177505819603589,0
0.5280387,4276.0175770692,4424.198554584665,9092.852457955772,-6.6907797,0.09280646808251225,1
0.508781,3634.8071508915605,3979.07898976003,7216.332595708121,-7.623065,0.07113646618067515,1
0.41629356,3470.0226555653167,3195.004994507104,6248.661880748327,-13.884363,0.1268814957102446,0
0.51136434,3602.7650354894254,4234.044536884988,7545.739474826389,-3.6255913,0.0761886005430979,1
0.44804716,2790.559527532528,2666.8154945943083,4924.707514696782,-10.600157,0.08735843099616084,1
0.44629067,2550.100057352408,2446.812408910043,4437.363695903648,-11.580375,0.07953554856891042,1
0.531235,2651.7270693534565,3089.4132472016017,5021.91366693038,-6.2028546,0.06487542122334167,0
0.42855355,1939.6841847891144,1924.5357607150277,3542.139411695076,-12.209633,0.043500003817464133,0
0.44224662,3349.1108692467965,3267.9218534727506,6275.783890980332,-8.707207,0.09078673796910693,1
0.48835152,2823.0538514560126,3283.5541858021847,5471.471870236281,-3.0493257,0.06046861872894725,0
0.47419536,2874.953627759809,3027.7979383666398,5133.526078011226,-6.93825,0.07048225843735552,0
0.49069184,2076.9837521550025,2849.6311495520276,4082.440722219635,-6.300611,0.0404445142852637,0
0.41278628,2544.326846466641,2483.973024881054,4402.237699519728,-12.751086,0.07910583012547742,1
0.55314225,3987.548436972427,4153.711873012114,7913.009818531321,-4.7867765,0.08244225365089602,0
0.46619546,2821.8249175026513,2901.4896208627606,5203.028263665096,-6.9285574,0.07592991319813332,0
0.47651795,2363.8158913846687,1976.1882762996952,4090.4197289848416,-9.066177,0.07455967692543256,0
0.52844393,3214.7954866574405,3196.5889262729147,5576.899713729693,-0.17413452,0.09197471871678016,1
0.43279064,2916.789504150125,3306.4072913774457,5579.0133902295465,-7.628517,0.07427503706995846,0
0.46178308,1556.6951018228517,1596.5733045533232,2938.3100456046272,-8.172755,0.046604909479715455,0
0.4551458,2949.1442536276336,2961.0299410461016,5469.769001898365,-17.245224,0.08005263926269712,0
0.68619967,1292.8080042447023,2131.8876889348803,2675.4811006433824,-2.0635223,0.014439068144264508,0
0.44251394,3551.430966109062,3313.734919854438,6629.114938289561,-20.623642,0.09737348426368184,0
0.44098866,2898.0616907704375,2351.1901322894914,4925.510475852273,-15.029998,0.09750613793697695,0
0.43183076,1597.4317718198022,1967.1647703478463,2939.775899927809,-11.270667,0.04153591012883978,0
0.40547308,4539.325438380847,4043.1452477146004,8609.09423828125,-16.325836,0.12593935834039105,0
0.48554653,2728.84812547475,2969.089248738954,5255.864371624502,-9.155016,0.06458636439226059,1
0.38327587,2601.66920287957,2307.3665169474857,4506.752400225903,-15.705136,0.08329317269076306,0
0.48472986,1632.253501800327,2693.9612979866474,3162.808633745734,-6.553023,0.03490417630836938,0
0.4080342,4849.9815245822165,4449.128636243548,9680.634014423076,-16.208517,0.1350133774850328,1
0.5046672,1693.9821899310484,1809.316238644446,3336.7149314943845,-8.595686,0.04945583890794255,0
0.43120903,1679.5660104232807,1670.504647080684,3105.4219403158386,-12.614392,0.04888181127846711,0
0.44034114,2963.615385906434,3788.4933298389774,6315.353020715498,-8.334246,0.060420527185233074,0
0.4178403,1530.6015848353748,1665.3311112420786,2965.6611794500723,-12.992238,0.045050979388378605,0
0.49740675,1957.179222723402,1765.4896956418895,3597.4783451599483,-10.259896,0.0690927133509551,0
0.47004178,3015.5510536818347,3219.5736153316802,5929.116970486111,-10.957151,0.08138260407043477,0
0.42985612,3359.337851955682,3269.9791969387766,6162.057278560645,-10.139719,0.07750705628250293,1
0.5403344,2399.631133264692,3115.1317622662823,4648.776972855451,-4.4029584,0.050148366939458316,0
0.47680348,3768.226792597568,3628.9164251858374,7054.335410814607,-9.820652,0.1091015720145736,1
0.42363513,1992.4599465509777,1674.7380954383088,3414.651505461836,-13.325639,0.07189990568498786,0
0.55068153,2053.4991367447274,1811.5270629699628,3455.3148057725693,-9.403298,0.060038562750202966,0
0.3869243,1390.9944077495713,1529.919252572648,2763.307877169311,-8.327171,0.04167724723477177,1
0.4407835,2895.3643688017924,2225.233138523355,4943.77108230532,-14.465509,0.19117443533568657,0
0.49963975,2147.155590773161,2844.2344741447105,4027.601753499606,-5.768025,0.04817098057489482,0
0.515638,2061.708461307342,2243.386583867259,3805.2270603417587,-11.645655,0.05593296101815594,0
0.43997714,1722.6169166246432,1662.0375848293859,3250.1191751209,-7.2223907,0.058181964683826984,0
0.43758234,2147.7928028602073,1999.119343630916,4018.2342466632444,-10.52339,0.07143522204683836,0
0.4879709,3105.8279324683594,3523.70379521972,6446.611965543996,-10.387806,0.07078840322304228,0
0.44967434,2441.916164305507,2627.6947906795644,4511.115101348007,-17.390995,0.07260457298019525,0
0.43696558,2434.807488199912,2300.5374189516165,4203.817664312723,-18.848103,0.08281583697140382,0
0.4054093,3159.6416158580596,3415.588485497261,6068.501480916572,-7.376954,0.08011205743490485,0
0.5042334,4817.462490641357,4429.4195458528075,9399.762704439252,-8.549523,0.13907695677570092,0
0.39342615,2734.3718951723217,2581.704411060207,4598.228979652902,-11.385732,0.11508525957510472,0
0.48368737,4153.290397430169,3831.4199074105636,8101.714204487048,-14.187452,0.11550324223256553,0
0.42448002,3873.342986145121,3742.285699403418,7635.510374767946,-19.00682,0.1128099653502765,0
0.526514,2909.704738394609,3212.649589529432,5543.660481770833,-8.540511,0.07627455038452771,1
0.42777902,1510.0710865737599,1680.0467756427095,2910.902816704036,-10.338486,0.04342071118432426,0
0.38687873,4165.640817117852,3659.5210029504638,7797.681959863164,-16.990011,0.13082100391423154,1
0.44379923,3629.887464937061,2860.901474125171,6199.010045939861,-8.531313,0.11034058403527981,0
0.31998616,2447.357181731248,2279.00467312414,4331.255910032421,-13.737383,0.1219209681951551,0
0.5147605,2821.138154886548,3482.408330625149,5858.07689525463,-5.4441476,0.06388490430465739,0
0.44814646,3316.130370766272,3567.611565488861,6561.219070386435,-8.105671,0.08573776420253812,0
0.42869303,3679.4583355174573,3501.8572269910064,6897.425742106513,-13.673508,0.10875664248652697,0
0.432776,3517.4107930290274,3630.258400438426,6594.868833693727,-10.0840845,0.08460919563045449,0
0.37530294,3709.630160265796,3557.6591065119096,7072.342282626295,-19.6821,0.10826516345496993,0
0.4507254,3932.7823983206677,3099.9314476465975,6852.496929870401,-8.798561,0.11964689554751666,0
0.3995044,3720.8710181357446,3663.7350405462607,7005.01619490011,-7.75572,0.10575692186291265,0
0.47316787,3500.0045273278815,4176.146947175257,7706.201256061422,-9.23054,0.07177268225297782,0
0.4629772,3650.2531484390297,3630.0608817785046,6832.227889351223,-7.202434,0.09259137390866169,1
0.43652162,3715.7728590077545,4234.400194910432,7974.686850623401,-5.197981,0.0682723988145983,0
0.47164786,2998.1227523608277,2819.3783547824387,5282.821253334604,-11.011347,0.0824961469682724,0
0.5323103,2909.223620641617,3458.3170813017364,5691.39525417224,-2.5794916,0.0672061198020064,0
0.42883927,3801.2900542570346,3765.8882279006634,7321.492817540323,-12.474958,0.09913882915173239,0
0.40500435,2422.0157118196444,2919.7077120799627,4722.359929655956,-8.849069,0.05121352324390202,0
0.37515873,1639.7715355329249,1637.3096377508361,3098.5602914029537,-11.21793,0.04940472203883897,0
0.4004219,3690.972814237106,3339.4060542790867,6622.08203125,-17.770359,0.11156878026930937,0
0.43171382,3151.063380623202,2646.0537159350883,5388.995216670998,-14.649476,0.10579090236233094,0
0.487959,2472.7645851871803,3082.3657693624205,4607.908388100626,-6.388602,0.04591881851560096,0
0.44271764,4146.471725716103,3370.568387915889,7295.8629892250565,-12.436863,0.13496616687228236,0
0.5075139,3239.1074465848124,3735.1001729192644,6321.42316321468,-7.5242653,0.07875348156411548,0
0.45324183,2569.4022814066248,3516.706721872655,5273.629950161638,-7.8919096,0.050247791070451166,0
0.45844927,2297.8064704233993,2524.6530673215525,4207.444591828208,-6.015541,0.06676011818868963,1
0.46276873,3087.2181339813437,2766.3210480787066,5394.368595478204,-13.161051,0.09706090286906348,1
0.42252713,5346.39612893883,4433.467773373683,10323.240456429554,-19.191185,0.1688286143036405,0
0.41652527,3533.174797037513,3497.5671382866162,6819.132452989819,-17.629799,0.10311273196629488,0
0.4157366,3332.450662284933,3359.6188108682336,6288.982066573572,-12.20007,0.08863137357886924,0
0.52791435,3336.466473469741,3013.7071618537884,6015.5383802440065,-12.593136,0.07742498369210697,0
0.476779,1867.756021220062,1731.2569137270846,3348.7240509889075,-10.961682,0.06218522346848604,0
0.4141745,1723.5013509857808,1759.8769310990972,3251.349139281877,-11.904366,0.054021792097928,0
0.5036505,3253.369785533136,3003.3964083350947,6219.699687624205,-9.921006,0.09764956072519099,0
0.43716216,4319.272344291663,3724.2389470142666,8038.37149963921,-21.99194,0.14648890177740723,0
0.44316268,3160.3326253374926,3181.4830706004227,6286.9621390727025,-13.646741,0.08524876679527534,1
0.41578063,2163.747411132849,1830.7906925972072,3906.416123070752,-12.345596,0.07307078821748748,0
0.45108625,3476.7520906305494,3438.106905283739,6285.121258485665,-11.284693,0.10371928868634832,0
0.48112482,2619.771461411726,3074.6398280756966,4807.696801262933,-6.2864594,0.05940740485383343,0
0.3682154,1777.3055620228777,1969.0350710993557,3219.7476543957673,-16.454628,0.05267373967871255,0
0.48106614,3430.730564515324,3407.461419059632,6225.501384087486,-12.3304825,0.09608278506729452,0
0.52383,3442.2706383305235,3759.1461013646194,7077.785461072976,-7.288301,0.07201205294791863,0
0.4445816,1732.9214255501147,1832.0157979384112,3462.663200699834,-8.885068,0.049525770396850535,0
0.44891432,2825.132156562658,3481.7979602989967,6103.275203704834,-9.929205,0.060713850210222985,0
0.4122241,2414.2755410702375,2939.4133625382483,4637.088600852273,-9.010847,0.05533246164266572,0
0.47594473,2944.1630718533015,2899.9400132849105,5508.340847067637,-11.840786,0.07729178703444849,0
0.48755023,4861.416809898252,4821.884423297257,10211.615174837014,-17.07316,0.11923544586525568,0
0.41114855,1610.305922188061,1795.9034477653279,3295.2822477921195,-9.502678,0.04355160337607002,0
0.43999836,3253.093631294987,3452.9674781919484,6067.840708783078,-7.6046267,0.08458865960497476,0
0.53488,2138.173339682846,3143.959031821687,4210.267540697106,-4.455694,0.042012979354171594,0
0.56264675,1599.3363897994936,2433.342645760924,3073.9930359162895,-6.014931,0.017515512187781093,0
0.43683228,3733.075580569033,2472.332746138646,6021.189382286269,-15.723765,0.14635626885565203,0
0.4598087,4754.012500909264,3115.192009788526,7576.521524805931,-21.013779,0.19631911646470335,0
0.34922087,1726.4668016538362,1717.2072225760176,3181.5693319392913,-13.486026,0.048693232325342284,0
0.4223312,2900.768638679058,3062.8062402958585,5773.832731426887,-14.513291,0.07334610527183154,0
0.3869367,2867.4161503346813,2151.8255577044706,5013.193912436091,-20.158594,0.1074306142663323,0
0.43318748,1508.203598585837,1637.088408070721,2910.9613140129923,-7.5922613,0.045024767384004245,0
